shift,edge,topk,window,hidden,MAE,STD,sMAPE
shift,edge,topk,window,hidden,MAE,STD,sMAPE
1,64,15,191.49109,0.11727,191.49109,0.11727
1,64,16,190.68938,0.11474,191.09024,0.11601
1,64,17,191.04996,0.10907,191.07683,0.11370
1,64,18,192.83159,0.11427,191.51552,0.11384
1,64,19,181.06671,0.11032,189.42575,0.11314
1,64,20,191.77917,0.11729,189.81799,0.11383
1,64,21,221.67177,0.12067,194.36853,0.11481
1,64,22,204.57220,0.11200,195.64398,0.11445
1,64,23,227.89120,0.11202,199.22701,0.11418
1,64,24,180.99095,0.13495,197.40341,0.11626
1,64,25,200.97189,0.12845,197.72780,0.11737
1,64,26,180.94897,0.14367,196.32957,0.11956
1,64,27,174.32137,0.13030,194.63663,0.12039
1,64,28,163.24713,0.10595,192.39452,0.11936
1,64,29,204.97659,0.14898,193.23332,0.12133
shift,edge,topk,window,hidden,MAE,STD,sMAPE
1,64,15,191.49420,0.11726,191.49420,0.11726
1,64,16,190.67297,0.11475,191.08359,0.11601
1,64,17,191.03366,0.10906,191.06694,0.11369
1,64,18,194.09813,0.11578,191.82474,0.11421
1,64,19,179.60652,0.10781,189.38109,0.11293
1,64,20,192.77110,0.11760,189.94609,0.11371
1,64,21,220.24992,0.11754,194.27519,0.11426
1,64,22,214.98033,0.11382,196.86336,0.11420
1,64,23,225.21130,0.10929,200.01312,0.11366
1,64,24,206.21674,0.11430,200.63350,0.11372
1,64,25,175.28032,0.10241,198.32866,0.11269
1,64,26,193.25868,0.13518,197.90617,0.11457
1,64,27,156.26665,0.10086,194.70312,0.11351
1,64,28,193.46658,0.14171,194.61479,0.11553
1,64,29,176.04987,0.09873,193.37714,0.11441
1,64,30,203.70959,0.13038,194.02292,0.11541
1,64,31,178.82397,0.09966,193.12886,0.11448
1,64,32,202.06697,0.12423,193.62543,0.11502
1,64,33,190.36975,0.10198,193.45407,0.11433
1,64,34,181.05470,0.11913,192.83411,0.11457
1,64,35,350.12515,0.16557,200.32414,0.11700
1,64,36,238.44861,0.13167,202.05708,0.11767
1,64,37,199.85460,0.11122,201.96132,0.11739
1,64,38,230.45663,0.12765,203.14862,0.11782
1,64,39,242.44405,0.11832,204.72043,0.11784
1,64,40,231.88969,0.13344,205.76540,0.11844
1,64,41,208.96811,0.10278,205.88402,0.11786
1,64,42,417.03061,0.18434,213.42497,0.12023
1,64,43,207.02966,0.09153,213.20445,0.11924
1,64,44,237.38426,0.12340,214.01045,0.11938
1,64,45,198.85805,0.09349,213.52165,0.11855
1,64,46,232.38812,0.15420,214.11124,0.11966
1,64,47,194.24184,0.09982,213.50912,0.11906
1,64,48,222.57797,0.11767,213.77586,0.11902
1,64,49,209.79218,0.11435,213.66203,0.11888
1,64,50,227.56876,0.12329,214.04834,0.11901
1,64,51,198.97937,0.11261,213.64107,0.11883
1,64,52,219.42960,0.13293,213.79341,0.11920
1,64,53,189.18176,0.11875,213.16234,0.11919
1,64,54,166.03886,0.12270,211.98425,0.11928
1,64,55,131.58406,0.10007,210.02327,0.11881
1,64,56,128.77341,0.12476,208.08875,0.11895
1,64,57,134.21902,0.10130,206.37085,0.11854
1,64,58,161.26991,0.14575,205.34581,0.11916
1,64,59,155.34885,0.11434,204.23477,0.11905
