From_FIPS,To_FIPS,Count
01111,47155,5068
01113,13077,5064
01113,13145,11394
01113,13215,10128
01113,13285,10152
01113,45033,5076
01115,1003,5064
01115,1073,34197
01115,1089,3572
01115,1095,24111
01115,1115,7144
01115,10719,10136
01115,11010,5068
01115,11190,10136
01115,12115,5076
01115,13015,5358
01115,13055,3572
01115,13089,10136
01115,13097,5064
01115,13285,5076
01115,48309,3572
01117,1003,5064
01117,1073,72234
01117,1089,17860
01117,1095,15228
01117,1103,5064
01117,1117,20256
01117,1125,12208
01117,4005,5064
01117,10719,15204
01117,11190,15204
01117,13097,10128
01117,13121,8636
01117,13285,5076
01117,47037,3572
01117,47155,15204
01117,47157,5068
01117,48029,3572
01117,53053,6335
01117,54075,5076
01119,1003,3572
01119,10919,32942
01119,11190,105161
01121,1003,5064
01121,1089,3572
01121,1095,5076
01121,1123,3572
01121,10150,5068
01121,11210,62083
01121,13089,5068
01121,13097,5064
01121,37173,5068
01121,45033,5076
01123,1003,5064
01123,1073,5064
01123,1123,48979
01123,11010,5068
01123,12005,5064
01123,13285,26649
01123,45033,7614
01123,47155,5068
01125,1029,3572
01125,1073,59619
01125,1089,7144
01125,1095,5076
01125,1125,1523454
01125,10510,15204
01125,10919,10136
01125,11010,5068
01125,11190,25340
01125,12055,5068
01125,12099,3572
01125,13097,5064
01125,13295,7596
01125,22073,3572
01125,36103,5064
01125,37173,5064
01125,47087,5064
01125,47155,5068
01125,47187,10136
01125,48439,11409
01125,51153,3572
01127,1003,5064
01127,1073,10140
01127,1089,11609
01127,1125,5064
01127,11190,5068
01127,11270,27874
01127,13097,5064
01127,47187,6330
01129,1003,8636
01129,1025,34263
01129,11190,5068
01131,1131,17724
01131,10919,5068
01133,1003,5064
01133,1043,5064
01133,1089,14288
01133,9015,5076
01133,10510,5068
01133,10719,5068
01133,11270,7602
02020,2020,204232
02020,6037,3572
02020,16083,5064
02020,20200,34209
02050,2050,5064
02090,20900,20272
02090,53073,5064
02090,55133,5068
02110,6059,5064
02122,2020,5064
02122,2122,10716
02122,8077,5064
02122,21220,269871
02170,2020,16482
02185,2122,3572
02220,9011,5076
02240,20900,5068
02290,20900,5068
04001,4001,69630
04003,4003,3572
04003,4005,5064
04003,4019,40512
04003,6059,6330
04003,40136,5068
04005,4005,362664
04005,4013,23840
04005,6073,3572
04005,40131,5068
04005,40136,5068
04005,40159,15204
04005,56033,5076
04007,40131,5068
04009,4001,5064
04011,6059,7596
04012,40159,10136
04013,4001,10128
04013,4003,3572
04013,4005,152960
04013,4013,3292632
04013,4019,179772
04013,6009,3572
04013,6013,3572
04013,6037,45648
04013,6047,5076
04013,6059,201146
04013,6065,3572
04013,6067,12502
04013,6073,17046
04013,6085,7144
04013,6099,3572
04013,6111,5064
04013,8031,3572
04013,8077,5064
04013,11001,5068
04013,13063,10144
04013,13113,5076
04013,15003,15220
04013,16001,3572
04013,16065,7144
04013,17063,10136
04013,17197,5064
04013,19153,5064
04013,20031,5076
04013,21093,5068
04013,23019,5064
04013,25025,7144
04013,26081,10152
04013,26125,8869
04013,29095,3572
04013,29105,5076
04013,29189,5076
04013,31055,5068
04013,32003,8640
04013,35049,6335
04013,35061,5076
04013,36047,3572
04013,36081,5064
04013,37067,5064
04013,39049,5068
04013,40019,16471
04013,40130,65884
04013,40131,523271
04013,40132,10136
04013,40133,82355
04013,40134,399105
04013,40136,611961
04013,40138,55748
04013,40143,8636
04013,40159,64617
04013,41009,5064
04013,41019,5068
04013,41051,8636
04013,42017,5076
04013,47037,8640
04013,48029,20256
04013,48113,13926
04013,48141,8648
04013,48435,10152
04013,49011,5076
04013,51147,5068
04013,51153,3572
04013,53029,5076
04013,56033,5076
04013,60014,8869
04013,60375,5068
04015,4005,11394
04015,4013,3572
04015,4015,62181
04015,6059,15204
04015,6065,3572
04015,16083,5064
04015,17063,5068
04015,20031,5076
04015,36081,3572
04015,40159,257201
04015,41009,5064
04017,4001,5064
04017,4005,10128
04017,4013,5076
04017,4021,5064
04017,6059,10128
04017,16065,3572
04017,40159,5068
04019,4001,5064
04019,4003,10716
04019,4013,34800
04019,4019,1337087
04019,4021,92418
04019,6001,5076
04019,6037,5076
04019,6047,5076
04019,6059,51918
04019,6073,10140
04019,6099,5064
04019,8031,3572
04019,8069,3572
04019,8111,10128
04019,11001,3572
04019,12119,5064
04019,16001,12660
04019,16083,5064
04019,20031,10152
04019,32001,5064
04019,35035,5064
04019,40190,45612
04019,48201,5064
04019,48435,5076
04019,53063,5076
04019,60590,5068
04021,4001,5064
04021,4005,5064
04021,4013,113030
04021,4019,44310
04021,4021,167337
04021,6059,15192
04021,15003,5076
04021,17031,7596
04021,19163,5076
04021,21185,5076
04021,40130,5068
04021,40131,10136
04021,40133,5068
04021,40134,26607
04021,40136,15204
04021,40138,5068
04021,40159,5068
04021,48435,5076
04023,4019,20256
04023,6059,6345
04025,4001,5064
04025,4005,40512
04025,4013,15792
04025,4025,30456
04025,6059,10128
04025,16001,3572
04025,21111,5068
04025,40134,5068
04025,40136,11403
04025,40159,10136
04025,46009,5068
04025,48435,5076
04027,4013,12208
04027,6025,16482
04027,6037,5064
04027,6059,5064
04027,6085,3572
04027,40270,48146
04027,60730,5068
05001,21015,6335
05001,50690,10136
05003,5139,3572
05003,47037,3572
05005,5007,7144
05005,50310,5068
05005,51139,5068
05007,5007,486449
05007,6059,5076
05007,8059,5064
05007,17031,5076
05007,29021,5076
05007,29097,5076
05007,29105,25368
05007,29189,5068
05007,34017,5076
05007,36047,5064
05007,40113,5076
05007,40143,5064
05007,48029,5064
05007,48453,5068
05007,50070,1255597
05007,50330,5068
05007,51159,10136
05007,53053,3572
05009,5007,16967
05009,5009,93671
05009,29077,10152
05009,29105,10140
05009,50070,7602
05011,5007,3572
05011,5013,10152
05011,5139,3572
05011,51190,5068
05013,5013,30456
05013,5057,5064
05015,5007,8636
05015,5009,5076
05015,29043,3572
05015,50070,20272
05015,50330,5068
05017,28151,4465
05019,5007,8930
05019,5019,5076
05019,5057,12660
05019,18097,3572
05019,48113,5064
05019,50510,31675
05019,51190,10136
05021,50379,5068
05023,5007,10716
05023,29213,5064
05023,47157,5068
05023,50310,5068
05023,50379,5068
05025,5007,3572
05025,50690,11403
05025,50799,5068
05027,5057,10128
05027,5139,5076
05027,22119,3572
05027,40143,3572
05027,48213,5076
05027,51399,5068
05029,5007,8037
05029,29019,3572
05029,51159,6335
05031,5007,7144
05031,5031,101562
05031,5057,10128
05031,29105,5076
05031,32003,3572
05031,47157,5068
05031,47187,5068
05031,50310,447251
05031,50379,25340
05031,51114,5068
05033,5007,10716
05033,5033,7144
05033,50070,5068
05033,50330,16471
05033,50510,5068
05033,51139,5068
05035,5007,4465
05035,5031,5064
05035,5035,70896
05035,47157,10136
05035,48435,5076
05035,50379,10136
05037,47187,5068
05037,50310,5068
05037,50379,186249
05041,12119,5064
05043,50690,5068
05043,50799,5068
05045,1089,3572
05045,5007,37506
05045,5035,5064
05045,5045,27683
05045,5119,3572
05045,5125,3572
05045,17031,3572
05045,25001,5076
05045,42043,5068
05045,50070,15204
05045,50310,5068
05045,50330,5068
05045,50690,5068
05047,5047,8930
05047,29105,5076
05047,40153,5076
05049,47157,5068
05049,50310,5068
05051,4005,5064
05051,5007,26790
05051,5009,5076
05051,5047,3572
05051,5051,16458
05051,5057,5064
05051,5125,3572
05051,45033,5076
05051,50510,280007
05053,5007,3572
05053,50070,5068
05053,50510,15204
05053,50690,5068
05053,51190,11403
05055,5007,4465
05055,5031,22630
05055,12087,5068
05055,47157,5068
05055,50310,35476
05055,50379,10136
05055,51114,5068
05057,5057,263328
05057,47157,3572
05057,50510,5068
05059,5007,7144
05059,5119,3572
05059,5125,3572
05059,37067,5068
05059,50310,5068
05059,50510,70952
05059,51159,5068
05061,5057,22788
05063,5007,3572
05063,5063,33041
05063,45033,5076
05063,50310,7602
05065,5065,3572
05065,19015,3572
05067,5007,7144
05067,50310,36743
05067,50379,10136
05069,5007,3572
05069,5057,11394
05069,5119,7144
05069,50510,15204
05069,50690,62083
05069,51190,16471
05071,5007,3572
05071,50070,5068
05071,50719,26607
05071,51159,10136
05073,5057,11394
05075,5031,3572
05075,18087,3572
05075,50310,6335
05075,50379,5068
05075,50510,5068
05077,5107,5064
05077,50379,5068
05079,5007,7144
05079,50690,10136
05079,50799,5068
05079,51190,5068
05081,22055,3572
05081,48037,5076
05083,5007,3572
05083,5119,3572
05083,51139,5068
05085,5007,10716
05085,5031,5064
05085,22001,3572
05085,29085,5076
05085,37063,5064
05085,50310,15204
05085,51159,10136
05085,51190,5068
05087,5007,3572
05087,8007,4465
05087,29105,5076
05087,50070,10136
05089,29077,5076
05089,50899,5068
05091,5007,3572
05091,5057,25320
05091,29213,5064
05091,47157,3572
05091,48037,10152
05091,48113,5076
05091,50510,5068
05091,50910,5068
05093,5007,3572
05093,5031,20256
05093,18039,5064
05093,39017,5076
05093,50310,10136
05095,50310,5068
05095,50510,5068
05097,50510,13937
05097,51190,5068
05099,5057,77226
05101,5009,47752
05103,5039,3572
05103,5057,10128
05103,50510,10136
05107,5107,15192
05109,5057,6330
05109,50510,29141
05111,5007,3572
05111,50310,58282
05111,50379,10136
05111,50510,5068
05111,51114,78554
05113,50070,5068
05113,50510,5068
05113,51139,250866
05115,5007,7144
05115,5009,10152
05115,5119,4465
05115,26081,5076
05115,47037,5068
05115,47187,5068
05115,50070,7602
05115,50310,5068
05115,50510,5068
05115,51159,125433
05117,5007,3572
05117,28143,5076
05119,5007,67868
05119,5057,5064
05119,5119,66082
05119,5125,3572
05119,5143,5064
05119,12103,5064
05119,18005,5076
05119,19163,10152
05119,25001,5076
05119,39011,5076
05119,47187,10136
05119,48113,10128
05119,50070,24073
05119,50310,15204
05119,50379,5068
05119,50510,12670
05119,51159,11403
05119,51190,381367
05121,50379,5068
05123,5007,7144
05123,47187,5068
05123,50379,17738
05125,5007,18753
05125,5031,4465
05125,5057,5064
05125,5119,38117
05125,5125,41971
05125,29047,5068
05125,29097,3572
05125,29213,5064
05125,47157,5068
05125,47187,5068
05125,48439,5064
05125,50510,41811
05125,51139,5068
05125,51190,36743
05125,51450,5068
05131,5007,17860
05131,12009,6330
05131,17063,5068
05131,29105,5064
05131,40143,3572
05131,47187,5068
05131,50070,10136
05133,5057,12660
05133,5133,10152
05133,12081,5076
05133,51139,5068
05135,29213,5064
05135,51190,5068
05137,5063,3572
05137,50510,5068
05139,5007,3572
05139,5139,67633
05139,29105,5076
05139,50510,5068
05139,51399,50680
05141,5045,3572
05141,51159,5068
05143,5007,139331
05143,5009,6345
05143,5143,8862
05143,6059,5064
05143,8037,3572
05143,20031,5076
05143,20091,5064
05143,28049,5076
05143,29085,5076
05143,29097,5076
05143,29113,5064
05143,40143,3572
05143,47037,5068
05143,47087,5064
05143,47155,5068
05143,47157,5068
05143,47187,5068
05143,48303,3572
05143,50070,160909
05143,50310,5068
05143,51430,10136
05145,5007,7144
05145,5063,7144
05145,48439,3572
05145,50310,12670
05145,50379,22806
05145,51159,5068
05145,51450,36743
05147,5007,3572
05147,50310,5068
05147,50379,7602
05147,51114,5068
05149,5007,3572
05149,51159,22806
06001,4003,3572
06001,6001,391346
06001,6009,14288
06001,6013,93517
06001,6037,10140
06001,6041,5076
06001,6047,10152
06001,6053,5064
06001,6059,48120
06001,6067,3572
06001,6075,18764
06001,6077,13712
06001,6081,8648
06001,6085,41501
06001,6095,10128
06001,6099,10128
06001,6101,3572
06001,15003,5076
06001,17031,8648
06001,25021,4465
06001,32031,5068
06001,32510,5076
06001,37119,3572
06001,40159,5068
06001,41019,15204
06001,41051,3572
06001,56021,5076
06001,60014,63350
06001,60133,15204
06001,60530,10136
06001,60610,5068
06001,60670,7602
06001,60750,5068
06001,60816,25340
06001,60855,35476
06001,60952,10136
06003,6009,3572
06005,6009,7144
06005,6067,5064
06005,6077,7144
06005,60670,5068
06005,60770,5068
06007,6007,55742
06007,6047,5076
06007,6051,3572
06007,6059,10128
06007,6067,3572
06007,6101,10716
06007,16001,5064
06007,22071,5068
06007,42091,5068
06007,60670,32942
06009,6009,124127
06009,6067,3572
06009,6077,14288
06009,6099,5064
06011,6011,36801
06011,6101,22325
06011,41019,5068
06013,1125,3572
06013,6001,79477
06013,6009,18753
06013,6013,812427
06013,6037,5076
06013,6047,10152
06013,6059,75996
06013,6067,12220
06013,6077,7144
06013,6081,24090
06013,6085,12220
06013,6095,5064
06013,6097,5064
06013,6101,7144
06013,6111,3572
06013,11001,3572
06013,16001,5064
06013,32003,3572
06013,40159,10136
06013,41019,15204
06013,49035,3572
06013,51510,5064
06013,60014,32942
06013,60133,1531803
06013,60610,5068
06013,60670,5068
06013,60816,6335
06013,60952,5068
06015,6059,5064
06017,6047,5076
06017,6057,10128
06017,6059,3572
06017,6061,5076
06017,6067,41124
06017,6071,5076
06017,6073,3572
06017,6085,3572
06017,6095,5064
06017,16001,5064
06017,16083,6330
06017,47155,5068
06017,60133,5068
06017,60170,20272
06017,60510,5068
06017,60610,15204
06017,60670,45612
06019,6009,3572
06019,6019,1221987
06019,6029,5064
06019,6037,8648
06019,6047,11421
06019,6059,36714
06019,6067,12208
06019,6079,5064
06019,6085,33934
06019,6099,10128
06019,6107,5076
06019,20031,5076
06019,29167,5068
06019,48113,6330
06019,60133,5068
06019,60190,252133
06019,60390,5068
06019,60730,5068
06023,6023,10152
06023,6095,5076
06023,41017,3572
06023,41019,5068
06023,53005,5068
06023,53073,3572
06025,6025,87390
06025,6059,18764
06025,6073,12220
06025,60250,44345
06025,60670,5068
06029,4019,5064
06029,6029,786346
06029,6037,28690
06029,6047,5076
06029,6051,3572
06029,6059,36726
06029,6067,3572
06029,6073,13712
06029,6085,7144
06029,6099,5064
06029,20031,11421
06029,32003,3572
06029,40159,5068
06029,41019,5068
06029,41049,6335
06029,47187,5068
06029,48355,3572
06029,51159,5068
06029,60014,5068
06029,60290,494130
06029,60379,5068
06029,60390,5068
06029,60670,5068
06029,60790,5068
06031,4005,6330
06031,6059,5064
06031,48029,5064
06031,60375,5068
06031,60590,7602
06033,4013,3572
06033,6067,5064
06033,6095,5064
06033,6097,5076
06033,60670,5068
06035,6089,5076
06035,32031,5068
06035,41019,5068
06037,4005,20256
06037,4013,13724
06037,4019,5064
06037,5007,8037
06037,6013,7144
06037,6029,5064
06037,6037,8789199
06037,6047,25380
06037,6051,3572
06037,6059,412848
06037,6065,5358
06037,6067,3572
06037,6071,172163
06037,6073,27988
06037,6075,5064
06037,6097,5076
06037,6099,10128
06037,6107,5076
06037,6111,43792
06037,8031,6345
06037,11001,4465
06037,12011,20272
06037,12086,12212
06037,12095,3572
06037,13121,5068
06037,15003,5076
06037,16001,5064
06037,17031,3572
06037,18163,5068
06037,20031,10152
06037,22071,8640
06037,22073,3572
06037,29097,5076
06037,32003,30362
06037,32031,5076
06037,34011,6335
06037,36005,3572
06037,36047,3572
06037,37081,3572
06037,39035,3572
06037,39057,8037
06037,40143,5358
06037,40159,35476
06037,41019,10136
06037,41029,3572
06037,41059,5064
06037,47187,20268
06037,48061,3572
06037,48113,10132
06037,48215,5068
06037,48435,15228
06037,48439,5068
06037,48453,5064
06037,49035,5068
06037,53033,5068
06037,55025,5076
06037,60133,5068
06037,60290,5068
06037,60371,65884
06037,60372,666442
06037,60373,54481
06037,60374,5068
06037,60375,1022469
06037,60376,5068
06037,60377,82355
06037,60378,5068
06037,60379,192584
06037,60510,5068
06037,60590,48146
06037,60591,20272
06037,60610,5068
06037,60650,19005
06037,60670,5068
06037,60710,73486
06037,60730,10136
06037,61110,35476
06039,6013,5076
06039,6019,73428
06039,6039,121536
06039,6047,5076
06039,6059,10140
06039,6067,3572
06039,18097,3572
06039,41019,5068
06039,60190,15204
06039,60390,24073
06039,60855,5068
06041,6013,7144
06041,6041,76844
06041,6095,15192
06041,6097,10140
06041,25025,3572
06041,60133,5068
06041,60750,5068
06043,6019,5064
06043,6037,6345
06043,6085,3572
06043,6099,5064
06043,60133,5068
06045,6059,5076
06045,6097,5064
06047,6009,3572
06047,6039,12660
06047,6047,22842
06047,6077,3572
06047,6085,32148
06047,6099,286116
06047,32003,5068
06047,32031,5068
06047,41011,3572
06047,41019,10136
06047,60190,5068
06047,60375,5068
06047,60470,44345
06047,60670,16471
06047,60770,5068
06047,60790,5068
06047,60855,5068
06051,6051,7144
06051,6067,5064
06051,60510,19005
06053,6009,3572
06053,6037,10128
06053,6053,60768
06053,6059,8636
06053,6073,5064
06053,6085,106267
06053,6097,5076
06053,16001,5064
06053,26081,5076
06053,29101,3572
06053,60530,183715
06053,60770,5068
06055,6055,5076
06055,6073,5064
06055,6095,25344
06055,8125,5076
06055,60014,5068
06055,60952,5068
06057,6057,5064
06057,6061,5076
06057,6067,4465
06057,32031,5068
06057,36027,5068
06057,60570,5068
06057,60610,5068
06057,60670,10136
06057,61110,5068
06059,4019,5064
06059,6029,10128
06059,6037,294197
06059,6041,5064
06059,6047,15228
06059,6053,5064
06059,6059,7551857
06059,6061,5076
06059,6071,65940
06059,6073,20268
06059,6081,5076
06059,6099,5064
06059,8051,5064
06059,11190,5068
06059,12011,5068
06059,12071,5064
06059,13051,5068
06059,15003,5064
06059,15007,5068
06059,16031,3572
06059,17031,5068
06059,25017,3572
06059,25025,7144
06059,32003,7144
06059,37183,3572
06059,40133,5068
06059,40159,15204
06059,41019,5068
06059,47187,5068
06059,48029,5064
06059,48113,5076
06059,48339,5076
06059,48453,5076
06059,48469,3572
06059,53033,17734
06059,53053,5068
06059,56033,5076
06059,60372,15204
06059,60375,35476
06059,60590,964187
06059,60591,35476
06059,60650,10136
06059,60670,5068
06059,60710,45612
06059,60730,11403
06059,61110,13937
06059,80859,5068
06061,6001,5076
06061,6009,3572
06061,6013,3572
06061,6047,5076
06061,6059,20256
06061,6061,167364
06061,6067,249181
06061,6085,3572
06061,6095,10128
06061,6101,3572
06061,8111,5064
06061,16065,3572
06061,25027,5076
06061,31083,5076
06061,32031,5076
06061,41019,10136
06061,41067,5064
06061,47037,7602
06061,47187,3572
06061,60610,136836
06061,60670,250866
06063,6063,7144
06063,41011,3572
06063,60570,5068
06065,4005,10128
06065,4013,5064
06065,6019,10140
06065,6025,6330
06065,6037,99233
06065,6047,7614
06065,6051,3572
06065,6059,255383
06065,6065,153032
06065,6067,7144
06065,6071,360863
06065,6073,39247
06065,6085,15780
06065,6097,5064
06065,8001,3572
06065,13275,4465
06065,16083,5064
06065,17031,3572
06065,18097,3572
06065,23005,5076
06065,29105,6345
06065,32003,19352
06065,32031,5068
06065,40019,10136
06065,40133,5068
06065,40159,25340
06065,41067,5064
06065,47087,5064
06065,47187,5068
06065,48029,5076
06065,48201,5076
06065,53053,3572
06065,53063,5064
06065,60372,16471
06065,60375,25340
06065,60590,17738
06065,60650,713321
06065,60670,5068
06065,60710,35476
06065,60730,10136
06065,60790,5068
06065,80859,5068
06067,4013,3572
06067,4019,3572
06067,6001,8883
06067,6009,15181
06067,6013,17284
06067,6019,10128
06067,6029,3572
06067,6037,8636
06067,6041,8636
06067,6047,10152
06067,6053,5064
06067,6057,5064
06067,6059,40512
06067,6061,20292
06067,6067,2403956
06067,6073,7144
06067,6075,5064
06067,6077,15780
06067,6081,4465
06067,6085,21761
06067,6087,10152
06067,6095,25344
06067,6099,8883
06067,6101,3572
06067,11001,3572
06067,16083,5064
06067,17119,5068
06067,18127,5068
06067,20031,15228
06067,32005,5068
06067,32031,10144
06067,36081,5064
06067,41019,5068
06067,48453,5068
06067,51153,3572
06067,60014,5068
06067,60133,25340
06067,60373,5068
06067,60375,5068
06067,60390,5068
06067,60610,40544
06067,60670,1763664
06067,60952,10136
06067,61130,5068
06069,6059,5076
06069,6085,343852
06069,60530,10136
06069,60855,5068
06071,4005,11394
06071,4013,5064
06071,6037,264229
06071,6047,29187
06071,6059,233384
06071,6065,3572
06071,6071,2919548
06071,6081,3572
06071,6085,10716
06071,8031,3572
06071,12086,5076
06071,17031,8648
06071,20031,5076
06071,25025,8037
06071,32003,5064
06071,36053,10128
06071,39159,3572
06071,40053,5068
06071,40159,20272
06071,41019,5068
06071,42043,5068
06071,48113,5064
06071,48435,5076
06071,51187,5076
06071,53033,5068
06071,53041,5076
06071,60250,5068
06071,60372,15204
06071,60375,15204
06071,60590,15204
06071,60650,40544
06071,60710,306614
06071,60855,5068
06073,4005,5064
06073,4013,5076
06073,5007,5064
06073,6013,5076
06073,6025,5076
06073,6037,96375
06073,6047,5076
06073,6059,134495
06073,6067,10716
06073,6071,15216
